Employee_ID,Department,Gender,Age,Job_Title,Hire_Date,Years_At_Company,Education_Level,Performance_Score,Monthly_Salary,Work_Hours_Per_Week,Projects_Handled,Overtime_Hours,Sick_Days,Remote_Work_Frequency,Team_Size,Training_Hours,Promotions,Employee_Satisfaction_Score,Resigned,Dept Code,Level
85680,Customer Support,Male,47,Manager,03:05.6,5,Master,1,6600,55,17,28,9,100,8,12,2,1.07,FALSE,D03,Level 4
85681,Operations,Male,49,Engineer,03:05.6,5,Bachelor,2,7200,36,18,0,7,25,3,72,1,2.62,FALSE,D09,Level 1
85682,HR,Male,47,Specialist,03:05.6,2,Master,5,6750,52,29,29,13,50,3,12,2,4.72,TRUE,D05,Level 4
85683,Operations,Female,60,Developer,03:05.6,9,Master,1,5500,42,36,12,4,50,18,96,0,4.33,TRUE,D09,Level 1
85684,HR,Female,46,Engineer,03:05.6,4,Master,3,7800,59,48,17,3,100,10,86,0,3.23,TRUE,D05,Level 1
85685,Sales,Female,32,Specialist,03:05.6,0,Bachelor,1,4950,40,5,2,0,75,1,22,2,1.57,FALSE,D08,Level 4
85686,Finance,Male,42,Specialist,03:05.6,9,Bachelor,4,6300,40,7,25,9,100,19,57,2,2.46,FALSE,D02,Level 4
85687,IT,Female,26,Developer,03:05.6,3,Bachelor,4,7000,31,2,3,11,75,14,3,2,3.29,FALSE,D01,Level 1
85688,HR,Male,37,Analyst,03:05.6,7,High School,4,5600,37,35,22,11,25,1,56,0,3.03,FALSE,D05,Level 1
85689,Legal,Male,37,Analyst,03:05.6,6,High School,1,4400,43,32,7,1,75,9,51,0,2.38,FALSE,#N/A,Level 1
85690,Legal,Male,50,Technician,03:05.6,8,High School,3,4550,57,4,8,8,100,7,96,1,4.09,FALSE,#N/A,Level 4
85691,Legal,Male,45,Manager,03:05.6,3,Bachelor,1,6600,35,0,6,3,25,8,24,0,2.87,FALSE,#N/A,Level 4
85692,Finance,Female,46,Technician,03:05.6,1,High School,2,4200,35,3,14,14,25,14,51,0,1.9,FALSE,D02,Level 4
85693,Customer Support,Male,43,Analyst,03:05.6,7,Bachelor,3,5200,32,28,23,5,50,10,40,0,4.06,FALSE,D03,Level 1
85694,Operations,Male,40,Analyst,03:05.6,1,Bachelor,4,5600,35,34,5,0,0,12,13,1,2.55,FALSE,D09,Level 1
85695,Customer Support,Male,42,Manager,03:05.6,6,Bachelor,1,6600,56,41,3,7,75,7,37,2,4.63,FALSE,D03,Level 4
85696,HR,Other,57,Technician,03:05.6,8,Bachelor,5,5250,60,26,1,6,75,6,25,2,2.82,FALSE,D05,Level 4
85697,Finance,Male,32,Engineer,03:05.6,6,Bachelor,2,7200,35,21,22,10,25,16,44,2,1.05,FALSE,D02,Level 1
85698,Operations,Female,24,Developer,03:05.6,2,Master,4,7000,42,27,25,9,100,13,65,1,4.99,FALSE,D09,Level 1
85699,Operations,Female,32,Technician,03:05.6,1,Bachelor,5,5250,56,3,23,6,100,2,6,0,3.77,FALSE,D09,Level 4
85700,Customer Support,Male,26,Manager,03:05.6,2,Master,4,8400,46,26,25,11,50,9,66,2,3.95,FALSE,D03,Level 4
85701,Sales,Female,48,Technician,03:05.6,7,Bachelor,4,4900,53,41,27,11,0,7,88,0,1.25,TRUE,D08,Level 4
85702,HR,Female,56,Manager,03:05.6,5,Bachelor,3,7800,41,4,23,2,0,17,4,2,2.74,FALSE,D05,Level 4
85703,HR,Male,29,Consultant,03:05.6,4,Master,3,7150,39,23,11,4,25,5,44,0,4.02,TRUE,D05,Level 1
85704,Engineering,Male,58,Specialist,03:05.6,4,PhD,3,5850,34,13,25,14,50,19,62,1,4.71,FALSE,D04,Level 4
85705,Legal,Male,43,Technician,03:05.6,5,Bachelor,2,4200,56,4,0,10,100,2,81,1,2.22,FALSE,#N/A,Level 4
85706,Operations,Female,51,Developer,03:05.6,0,Bachelor,1,5500,41,1,6,7,100,19,29,1,4.28,FALSE,D09,Level 1
85707,Legal,Female,37,Technician,03:05.6,3,Bachelor,2,4200,58,10,26,9,50,15,96,0,2.32,FALSE,#N/A,Level 4
85708,Operations,Female,59,Analyst,03:05.6,8,High School,2,4800,46,31,22,12,50,17,37,0,3.44,FALSE,D09,Level 1
85709,HR,Male,52,Consultant,03:05.6,5,High School,3,7150,60,5,4,6,100,13,55,2,2.74,FALSE,D05,Level 1
85710,HR,Male,59,Developer,03:05.6,2,High School,5,7500,46,40,12,12,75,7,88,0,4.09,FALSE,D05,Level 1
85711,IT,Female,57,Specialist,03:05.6,8,High School,4,6300,52,13,24,6,100,5,95,1,4.39,FALSE,D01,Level 4
85712,IT,Male,47,Engineer,03:05.6,3,High School,1,6600,41,41,15,0,0,2,0,2,4.83,FALSE,D01,Level 1
85713,HR,Female,57,Developer,03:05.6,3,Master,5,7500,51,28,21,3,100,9,32,0,3.55,FALSE,D05,Level 1
85714,Operations,Male,28,Consultant,03:05.6,6,Bachelor,5,8250,43,26,2,6,75,8,79,2,3.32,FALSE,D09,Level 1
85715,Operations,Male,25,Technician,03:05.6,3,Bachelor,3,4550,41,5,16,10,100,3,61,1,4.45,FALSE,D09,Level 4
85716,Customer Support,Male,29,Engineer,03:05.6,8,High School,3,7800,47,21,14,0,25,6,94,2,1.73,FALSE,D03,Level 1
85717,HR,Male,32,Developer,03:05.6,6,Bachelor,2,6000,36,1,26,14,75,12,28,1,4.32,FALSE,D05,Level 1
85718,IT,Male,28,Specialist,03:05.6,0,Master,3,5850,51,5,12,12,50,6,34,0,2.2,FALSE,D01,Level 4
85719,Customer Support,Male,54,Consultant,03:05.6,9,High School,2,6600,49,0,10,9,25,1,96,2,1.68,FALSE,D03,Level 1
85720,Sales,Female,32,Developer,03:05.6,9,Bachelor,1,5500,58,9,6,10,0,10,98,0,3.26,FALSE,D08,Level 1
85721,HR,Female,24,Manager,03:05.6,9,Master,2,7200,51,9,22,1,75,14,13,1,3.94,FALSE,D05,Level 4
85722,Operations,Female,54,Specialist,03:05.6,1,High School,4,6300,38,2,18,5,100,8,46,2,1.15,FALSE,D09,Level 4
85723,Legal,Male,43,Specialist,03:05.6,1,Bachelor,1,4950,32,3,18,12,50,8,70,0,3.11,FALSE,#N/A,Level 4
85724,Legal,Male,58,Engineer,03:05.6,9,PhD,5,9000,35,11,8,7,100,1,61,1,4.47,FALSE,#N/A,Level 1
85725,Marketing,Male,54,Technician,03:05.6,0,Bachelor,2,4200,31,5,0,3,75,2,99,1,1.95,FALSE,D07,Level 4
85726,Engineering,Female,47,Engineer,03:05.6,8,Master,2,7200,49,42,27,6,75,8,33,0,4.2,FALSE,D04,Level 1
85727,Finance,Female,58,Developer,03:05.6,2,High School,4,7000,56,6,13,14,25,4,50,0,2.55,FALSE,D02,Level 1
85728,Marketing,Male,55,Manager,03:05.6,2,High School,1,6600,44,11,12,10,75,15,54,1,3,FALSE,D07,Level 4
85729,HR,Other,27,Developer,03:05.6,6,Bachelor,3,6500,56,34,29,1,25,9,81,0,4.37,FALSE,D05,Level 1
85730,Operations,Female,44,Specialist,03:05.6,6,Bachelor,2,5400,55,26,5,9,75,13,78,1,2.29,FALSE,D09,Level 4
85731,Finance,Female,23,Analyst,03:05.6,5,Bachelor,5,6000,30,44,18,1,75,13,40,1,2.8,FALSE,D02,Level 1
85732,Customer Support,Female,51,Engineer,03:05.6,1,Bachelor,3,7800,57,24,1,10,75,12,2,0,1.79,FALSE,D03,Level 1
85733,Legal,Female,42,Manager,03:05.6,4,Bachelor,1,6600,34,43,29,9,25,1,39,0,2.56,FALSE,#N/A,Level 4
85734,IT,Female,53,Specialist,03:05.6,6,Master,3,5850,33,23,10,0,0,4,36,1,4.21,FALSE,D01,Level 4
85735,Sales,Male,24,Manager,03:05.6,7,High School,2,7200,48,26,15,13,75,4,86,2,2.09,FALSE,D08,Level 4
85736,Sales,Male,41,Analyst,03:05.6,2,Bachelor,1,4400,36,19,5,2,100,10,10,2,2.39,FALSE,D08,Level 1
85737,Customer Support,Male,24,Analyst,03:05.6,2,Bachelor,5,6000,41,47,5,14,75,16,77,1,2.55,FALSE,D03,Level 1
85738,Finance,Female,48,Manager,03:05.6,7,High School,4,8400,60,14,9,1,75,11,11,1,1.31,FALSE,D02,Level 4
85739,Operations,Female,50,Engineer,03:05.6,1,High School,4,8400,46,4,11,13,100,10,86,0,4.76,FALSE,D09,Level 1
85740,Engineering,Female,43,Analyst,03:05.6,8,Master,3,5200,58,12,21,11,50,13,51,1,4.78,FALSE,D04,Level 1
85741,Legal,Male,35,Developer,03:05.6,7,Master,3,6500,50,39,13,0,100,6,63,1,3.32,FALSE,#N/A,Level 1
85742,Finance,Male,26,Engineer,03:05.6,8,High School,1,6600,56,28,3,0,75,15,47,0,2.12,FALSE,D02,Level 1
85743,Customer Support,Female,31,Analyst,03:05.6,0,Bachelor,1,4400,31,13,25,2,0,7,52,1,4.84,FALSE,D03,Level 1
85744,Finance,Male,36,Specialist,03:05.6,5,Bachelor,2,5400,51,2,11,14,0,17,8,0,1.58,FALSE,D02,Level 4
85745,IT,Male,46,Developer,03:05.6,1,Bachelor,4,7000,52,42,5,6,25,14,81,1,2.81,FALSE,D01,Level 1
85746,Marketing,Male,51,Developer,03:05.6,9,High School,5,7500,48,0,11,7,50,1,30,1,2.86,TRUE,D07,Level 1
85747,Engineering,Female,36,Specialist,03:05.6,1,PhD,2,5400,30,10,18,9,25,13,38,0,3.03,FALSE,D04,Level 4
85748,HR,Female,53,Analyst,03:05.6,4,Bachelor,1,4400,41,13,22,4,100,6,8,1,3.69,FALSE,D05,Level 1
85749,Engineering,Other,31,Consultant,03:05.6,0,Bachelor,1,6050,31,26,23,7,50,1,39,1,4.03,FALSE,D04,Level 1
85750,Sales,Male,23,Consultant,03:05.6,8,Bachelor,1,6050,49,29,25,3,75,1,20,0,3.08,FALSE,D08,Level 1
85751,Finance,Male,42,Manager,03:05.6,7,Bachelor,2,7200,40,26,5,1,0,19,34,0,2.62,FALSE,D02,Level 4
85752,Customer Support,Female,22,Developer,03:05.6,5,High School,5,7500,31,5,26,7,75,18,89,2,1.9,FALSE,D03,Level 1
85753,Legal,Female,59,Specialist,03:05.6,7,Bachelor,1,4950,60,8,2,1,50,6,48,0,4.44,FALSE,#N/A,Level 4
85754,Customer Support,Female,57,Specialist,03:05.6,0,High School,2,5400,57,32,17,4,0,7,81,2,4.83,FALSE,D03,Level 4
85755,Marketing,Male,35,Technician,03:05.6,5,Bachelor,1,3850,53,48,24,13,75,16,84,0,3.29,FALSE,D07,Level 4
85756,IT,Male,24,Developer,03:05.6,0,Bachelor,5,7500,52,37,28,12,0,16,87,2,4.12,FALSE,D01,Level 1
85757,Engineering,Female,49,Engineer,03:05.6,7,Bachelor,4,8400,47,47,13,12,50,3,22,0,4.02,FALSE,D04,Level 1
85758,Marketing,Male,25,Technician,03:05.6,9,Bachelor,2,4200,30,38,23,2,50,17,55,1,3.87,FALSE,D07,Level 4
85759,Marketing,Female,53,Engineer,03:05.6,6,High School,5,9000,53,3,9,10,75,18,50,1,4.1,FALSE,D07,Level 1
85760,Operations,Female,40,Analyst,03:05.6,5,Bachelor,2,4800,48,14,16,13,100,7,65,0,3.47,FALSE,D09,Level 1
85761,Engineering,Male,60,Consultant,03:05.6,9,High School,5,8250,35,16,7,14,75,1,51,0,3.28,TRUE,D04,Level 1
85762,Sales,Female,60,Analyst,03:05.6,1,Bachelor,2,4800,55,13,9,13,25,12,93,0,4.95,FALSE,D08,Level 1
85763,Finance,Female,42,Analyst,03:05.6,0,Master,4,5600,43,42,3,4,100,2,54,2,4.76,FALSE,D02,Level 1
85764,Customer Support,Female,37,Consultant,03:05.6,2,Bachelor,1,6050,35,11,9,14,0,4,61,0,3.81,FALSE,D03,Level 1
85765,Engineering,Male,27,Analyst,03:05.6,1,Bachelor,1,4400,55,9,2,7,50,9,81,1,1.43,FALSE,D04,Level 1
85766,Legal,Other,34,Specialist,03:05.6,0,Bachelor,4,6300,60,32,28,12,25,2,5,2,3.45,FALSE,#N/A,Level 4
85767,Operations,Male,22,Analyst,03:05.6,6,High School,5,6000,54,20,12,10,25,3,72,1,2.16,FALSE,D09,Level 1
85768,Legal,Male,47,Developer,03:05.6,9,Master,3,6500,40,40,23,12,50,14,27,0,3.72,FALSE,#N/A,Level 1
85769,IT,Male,22,Technician,03:05.6,9,High School,4,4900,46,13,0,14,50,10,69,2,3.1,TRUE,D01,Level 4
85770,Legal,Male,50,Specialist,03:05.6,1,Bachelor,5,6750,35,48,22,9,25,15,55,2,1.46,FALSE,#N/A,Level 4
85771,Customer Support,Male,48,Developer,03:05.6,4,PhD,4,7000,59,44,0,2,75,5,95,1,3.29,FALSE,D03,Level 1
85772,IT,Female,25,Specialist,03:05.6,9,Master,5,6750,49,45,15,12,0,16,58,0,1.98,FALSE,D01,Level 4
85773,Sales,Male,25,Manager,03:05.6,2,Bachelor,3,7800,58,29,26,13,100,1,67,1,1.68,FALSE,D08,Level 4
85774,Legal,Male,41,Specialist,03:05.6,2,Bachelor,4,6300,55,40,0,7,50,12,76,0,1.56,FALSE,#N/A,Level 4
85775,Sales,Male,50,Manager,03:05.6,9,PhD,1,6600,55,4,17,9,100,2,10,0,4.94,FALSE,D08,Level 4
85776,Sales,Female,37,Technician,03:05.6,6,Bachelor,2,4200,44,15,19,5,75,4,49,1,2.57,FALSE,D08,Level 4
85777,Operations,Female,35,Consultant,03:05.6,8,High School,1,6050,52,2,28,8,100,4,28,0,3.94,FALSE,D09,Level 1
85778,Operations,Male,57,Analyst,03:05.6,9,Bachelor,3,5200,60,33,19,9,0,11,64,1,1.25,FALSE,D09,Level 1
85779,Operations,Male,28,Manager,03:05.6,9,Bachelor,3,7800,57,21,28,6,0,18,78,2,2.3,TRUE,D09,Level 4
85780,Customer Support,Male,60,Consultant,03:05.6,2,Bachelor,1,6050,59,21,20,2,75,2,63,0,2.76,FALSE,D03,Level 1
85781,Sales,Female,38,Engineer,03:05.6,4,Bachelor,2,7200,44,8,5,13,25,17,36,1,4.46,FALSE,D08,Level 1
85782,Engineering,Female,22,Engineer,03:05.6,6,High School,2,7200,55,20,14,4,50,5,45,2,4.65,FALSE,D04,Level 1
85783,Sales,Female,54,Specialist,03:05.6,2,Bachelor,2,5400,57,2,28,9,75,19,84,1,3.46,FALSE,D08,Level 4
85784,Sales,Male,29,Consultant,03:05.6,9,Bachelor,4,7700,57,18,25,4,50,2,14,0,3.08,TRUE,D08,Level 1
85785,Customer Support,Male,52,Consultant,03:05.6,6,High School,5,8250,36,23,13,9,0,11,82,0,1.53,FALSE,D03,Level 1
85786,Legal,Female,22,Engineer,03:05.6,0,Bachelor,3,7800,56,9,20,1,50,2,83,0,4.99,FALSE,#N/A,Level 1
85787,Finance,Female,27,Manager,03:05.6,6,High School,4,8400,47,28,18,7,0,4,6,1,4.38,FALSE,D02,Level 4
85788,Customer Support,Female,58,Technician,03:05.6,3,High School,5,5250,53,19,18,9,75,12,57,2,1.75,FALSE,D03,Level 4
85789,Engineering,Male,27,Specialist,03:05.6,9,High School,3,5850,41,19,1,11,75,11,36,0,2.32,FALSE,D04,Level 4
85790,IT,Male,29,Developer,03:05.6,3,High School,1,5500,54,34,15,7,100,19,10,0,4.85,FALSE,D01,Level 1
85791,Engineering,Female,53,Developer,03:05.6,2,Bachelor,4,7000,46,21,18,6,50,10,61,1,4.82,FALSE,D04,Level 1
85792,Sales,Male,55,Specialist,03:05.6,9,High School,3,5850,33,16,8,4,75,2,47,0,3.16,FALSE,D08,Level 4
85793,Customer Support,Male,23,Consultant,03:05.6,4,Master,3,7150,36,48,7,7,50,9,57,1,3.01,FALSE,D03,Level 1
85794,Sales,Male,55,Analyst,03:05.6,4,High School,1,4400,34,38,4,13,0,11,14,2,1.55,FALSE,D08,Level 1
85795,Finance,Male,27,Engineer,03:05.6,8,Bachelor,3,7800,44,36,11,13,100,18,44,2,4.69,FALSE,D02,Level 1
85796,Operations,Female,51,Specialist,03:05.6,4,Master,3,5850,40,22,13,12,75,15,18,1,4.63,FALSE,D09,Level 4
85797,Sales,Male,43,Developer,03:05.6,9,Bachelor,1,5500,31,11,19,14,100,19,84,0,3.66,TRUE,D08,Level 1
85798,Finance,Female,60,Developer,03:05.6,1,Bachelor,1,5500,58,32,8,14,75,7,95,1,1.21,FALSE,D02,Level 1
85799,Marketing,Female,54,Consultant,03:05.6,5,High School,3,7150,42,49,9,4,75,5,43,0,4.13,FALSE,D07,Level 1
85800,Engineering,Male,59,Consultant,03:05.6,1,PhD,1,6050,45,43,11,12,25,1,4,0,3.05,FALSE,D04,Level 1
85801,Operations,Female,48,Specialist,03:05.6,7,Bachelor,1,4950,33,14,4,9,0,13,13,1,2.93,FALSE,D09,Level 4
85802,Legal,Male,24,Manager,03:05.6,7,Master,1,6600,41,38,27,9,100,5,85,1,2.55,FALSE,#N/A,Level 4
85803,HR,Male,51,Consultant,03:05.6,4,High School,3,7150,57,33,9,3,75,12,58,2,3.43,FALSE,D05,Level 1
85804,Engineering,Female,42,Consultant,03:05.6,2,High School,2,6600,30,19,17,1,75,8,81,2,3.17,FALSE,D04,Level 1
85805,Engineering,Female,45,Technician,03:05.6,0,Master,5,5250,30,37,25,4,25,3,8,2,4.62,TRUE,D04,Level 4
85806,Sales,Male,23,Technician,03:05.6,3,High School,2,4200,46,27,0,4,0,10,37,2,2.42,FALSE,D08,Level 4
85807,Customer Support,Female,46,Specialist,03:05.6,1,Bachelor,5,6750,57,15,26,1,0,7,26,1,1.84,FALSE,D03,Level 4
85808,Legal,Female,39,Technician,03:05.6,2,Bachelor,4,4900,38,12,7,7,0,10,17,0,3.12,FALSE,#N/A,Level 4
85809,Customer Support,Male,52,Analyst,03:05.6,7,Bachelor,2,4800,45,3,19,3,75,17,24,1,2.94,FALSE,D03,Level 1
85810,Operations,Male,38,Analyst,03:05.6,8,Bachelor,1,4400,60,39,21,0,50,14,28,2,3.62,FALSE,D09,Level 1
85811,Customer Support,Male,39,Engineer,03:05.6,9,High School,1,6600,41,38,23,4,0,1,32,2,2.56,FALSE,D03,Level 1
85812,Operations,Female,31,Engineer,03:05.6,6,Master,1,6600,57,4,26,3,50,5,20,1,3.83,FALSE,D09,Level 1
85813,HR,Male,28,Engineer,03:05.6,0,High School,2,7200,59,34,6,5,25,8,63,1,4.7,TRUE,D05,Level 1
85814,Finance,Male,26,Engineer,03:05.6,1,High School,1,6600,31,39,18,8,75,4,32,1,3.48,FALSE,D02,Level 1
85815,Engineering,Male,30,Technician,03:05.6,7,High School,3,4550,49,7,14,3,100,6,64,0,3.5,FALSE,D04,Level 4
85816,Sales,Male,30,Technician,03:05.6,0,Bachelor,4,4900,41,28,16,2,0,1,65,2,3.3,FALSE,D08,Level 4
85817,Operations,Female,27,Consultant,03:05.6,4,High School,3,7150,36,46,15,5,0,8,66,0,1.85,FALSE,D09,Level 1
85818,HR,Male,59,Manager,03:05.6,3,High School,2,7200,55,29,4,8,100,17,60,1,2.74,FALSE,D05,Level 4
85819,Sales,Female,59,Manager,03:05.6,0,Master,1,6600,54,47,11,8,50,9,67,0,4.19,FALSE,D08,Level 4
85820,HR,Female,39,Manager,03:05.6,1,High School,3,7800,31,13,2,0,25,8,70,2,4.82,FALSE,D05,Level 4
85821,Operations,Male,22,Specialist,03:05.6,9,Master,2,5400,47,29,21,8,100,14,61,1,2.19,FALSE,D09,Level 4
85822,Marketing,Female,60,Manager,03:05.6,9,High School,3,7800,35,31,21,10,0,7,45,2,4.51,FALSE,D07,Level 4
85823,Marketing,Male,33,Specialist,03:05.6,3,Bachelor,2,5400,58,7,11,6,25,10,34,2,4.17,FALSE,D07,Level 4
85824,Marketing,Male,42,Analyst,03:05.6,8,Bachelor,4,5600,49,46,8,4,0,6,20,1,3.24,FALSE,D07,Level 1
85825,Engineering,Male,58,Engineer,03:05.6,0,High School,5,9000,48,25,21,13,50,11,72,0,4.15,FALSE,D04,Level 1
85826,Engineering,Female,41,Developer,03:05.6,8,High School,1,5500,51,8,12,11,25,19,74,1,1.86,FALSE,D04,Level 1
85827,Engineering,Male,43,Engineer,03:05.6,2,Bachelor,2,7200,33,16,6,12,75,6,87,1,1.72,FALSE,D04,Level 1
85828,Legal,Female,23,Manager,03:05.6,3,High School,1,6600,45,25,28,2,0,9,51,1,1.33,FALSE,#N/A,Level 4
85829,Engineering,Male,30,Analyst,03:05.6,5,High School,2,4800,47,23,14,9,75,16,28,2,2.98,FALSE,D04,Level 1
85830,Marketing,Female,47,Engineer,03:05.6,0,Master,5,9000,37,18,17,8,0,3,9,1,4.67,FALSE,D07,Level 1
85831,Legal,Female,54,Developer,03:05.6,8,Bachelor,5,7500,31,35,24,4,25,8,71,0,1.37,FALSE,#N/A,Level 1
85832,Legal,Male,33,Manager,03:05.6,3,Bachelor,5,9000,52,40,16,6,75,13,47,2,3.32,FALSE,#N/A,Level 4
85833,Marketing,Male,59,Specialist,03:05.6,8,Bachelor,2,5400,37,37,22,4,75,19,76,2,2.1,FALSE,D07,Level 4
85834,Operations,Male,36,Technician,03:05.6,5,Bachelor,4,4900,39,30,12,7,25,11,24,0,2.24,FALSE,D09,Level 4
85835,Engineering,Male,55,Technician,03:05.6,5,Bachelor,5,5250,59,6,29,0,50,2,68,2,3.36,FALSE,D04,Level 4
85836,Customer Support,Male,26,Technician,03:05.6,4,Master,3,4550,31,32,2,9,75,7,67,1,4.7,FALSE,D03,Level 4
85837,IT,Female,43,Developer,03:05.6,8,Bachelor,2,6000,30,48,1,3,100,13,19,2,1.06,FALSE,D01,Level 1
85838,Sales,Female,58,Developer,03:05.6,9,High School,5,7500,53,46,16,4,50,5,72,0,2.08,FALSE,D08,Level 1
85839,HR,Male,25,Consultant,03:05.6,0,Master,5,8250,43,26,19,0,0,4,30,0,1.23,FALSE,D05,Level 1
85840,Marketing,Male,47,Specialist,03:05.6,1,High School,5,6750,35,14,5,12,100,17,40,2,3.65,FALSE,D07,Level 4
85841,Engineering,Male,53,Consultant,03:05.6,1,PhD,1,6050,53,40,29,4,75,15,76,0,4.79,FALSE,D04,Level 1
85842,Legal,Male,45,Developer,03:05.6,4,Bachelor,2,6000,30,6,15,1,50,15,0,0,3.3,FALSE,#N/A,Level 1
85843,HR,Male,34,Manager,03:05.6,8,High School,2,7200,31,10,16,8,50,19,97,2,3.95,FALSE,D05,Level 4
85844,Legal,Other,24,Engineer,03:05.6,1,Bachelor,1,6600,43,48,13,11,0,19,49,0,2.39,TRUE,#N/A,Level 1
85845,HR,Female,25,Specialist,03:05.6,0,Bachelor,3,5850,56,39,1,13,25,18,79,1,2.38,FALSE,D05,Level 4
85846,Engineering,Female,24,Analyst,03:05.6,3,Bachelor,3,5200,39,13,1,7,50,11,72,2,2.27,FALSE,D04,Level 1
85847,Sales,Other,37,Engineer,03:05.6,0,Bachelor,4,8400,54,43,14,13,75,9,27,1,4.91,FALSE,D08,Level 1
85848,Marketing,Male,59,Analyst,03:05.6,4,High School,1,4400,43,39,8,13,50,3,84,2,4.97,FALSE,D07,Level 1
85849,Marketing,Female,49,Developer,03:05.6,2,Bachelor,3,6500,30,1,1,1,100,6,88,1,2.7,FALSE,D07,Level 1
85850,Sales,Male,31,Manager,03:05.6,4,Bachelor,1,6600,45,5,10,7,100,3,42,0,4.59,FALSE,D08,Level 4
85851,Sales,Male,60,Developer,03:05.6,0,Bachelor,5,7500,50,3,7,3,25,16,36,2,2.04,FALSE,D08,Level 1
85852,Legal,Male,25,Manager,03:05.6,0,Master,3,7800,49,38,11,9,0,15,18,1,2.49,FALSE,#N/A,Level 4
85853,Legal,Male,24,Analyst,03:05.6,5,Bachelor,1,4400,45,11,9,9,25,5,4,1,2,FALSE,#N/A,Level 1
85854,Operations,Female,31,Specialist,03:05.6,3,Bachelor,4,6300,41,15,10,13,100,11,56,2,2.41,FALSE,D09,Level 4
85855,IT,Female,30,Engineer,03:05.6,6,Bachelor,3,7800,47,16,0,13,75,4,87,0,4.73,FALSE,D01,Level 1
85856,Operations,Female,53,Manager,03:05.6,2,Bachelor,4,8400,58,0,29,4,50,8,9,1,3.69,FALSE,D09,Level 4
85857,Legal,Female,25,Specialist,03:05.6,5,Bachelor,1,4950,31,3,9,7,25,5,6,1,1.83,FALSE,#N/A,Level 4
85858,Sales,Other,22,Manager,03:05.6,3,Bachelor,2,7200,43,27,2,5,0,10,76,1,4.5,FALSE,D08,Level 4
85859,Sales,Female,35,Technician,03:05.6,2,High School,2,4200,33,35,0,9,50,3,20,1,1.88,FALSE,D08,Level 4
85860,Legal,Female,53,Manager,03:05.6,8,Bachelor,4,8400,49,3,18,4,50,12,20,2,2.42,FALSE,#N/A,Level 4
85861,Sales,Female,40,Developer,03:05.6,0,Bachelor,3,6500,54,38,0,3,25,10,23,1,1,FALSE,D08,Level 1
85862,Sales,Female,41,Engineer,03:05.6,8,Bachelor,2,7200,48,8,17,12,50,17,81,0,4.66,FALSE,D08,Level 1
85863,Engineering,Female,50,Consultant,03:05.6,1,Bachelor,3,7150,53,6,0,7,50,11,96,1,1.78,TRUE,D04,Level 1
85864,Sales,Female,23,Consultant,03:05.6,6,Bachelor,1,6050,38,49,1,1,0,12,81,1,4.48,FALSE,D08,Level 1
85865,Operations,Female,25,Developer,03:05.6,7,PhD,4,7000,41,36,17,5,0,4,12,1,3.96,FALSE,D09,Level 1
85866,Marketing,Male,27,Analyst,03:05.6,2,Master,3,5200,52,4,26,9,25,7,52,1,1.74,FALSE,D07,Level 1
85867,Finance,Female,38,Developer,03:05.6,8,High School,3,6500,44,29,2,8,75,1,58,0,1.84,FALSE,D02,Level 1
85868,Finance,Female,26,Specialist,03:05.6,3,High School,3,5850,36,40,21,2,50,4,34,0,1.07,FALSE,D02,Level 4
85869,IT,Female,28,Analyst,03:05.6,3,High School,4,5600,57,32,2,4,75,4,81,0,1.22,FALSE,D01,Level 1
85870,Sales,Female,38,Developer,03:05.6,1,Bachelor,3,6500,57,20,15,8,50,11,59,1,4.83,FALSE,D08,Level 1
85871,Legal,Female,40,Technician,03:05.6,6,Master,1,3850,58,46,14,3,75,1,17,2,1.75,FALSE,#N/A,Level 4
85872,Finance,Female,44,Specialist,03:05.6,7,Master,3,5850,37,25,29,0,100,18,67,0,2.03,FALSE,D02,Level 4
85873,HR,Female,43,Technician,03:05.6,5,Bachelor,2,4200,54,31,9,4,50,14,94,0,1.86,FALSE,D05,Level 4
85874,Engineering,Male,35,Manager,03:05.6,4,Bachelor,4,8400,43,6,11,3,100,18,13,0,2.02,FALSE,D04,Level 4
85875,Engineering,Female,35,Consultant,03:05.6,2,High School,1,6050,45,9,23,7,0,11,45,1,1.25,FALSE,D04,Level 1
85876,HR,Other,57,Engineer,03:05.6,9,High School,4,8400,32,48,19,4,75,11,62,1,2.8,FALSE,D05,Level 1
85877,Marketing,Female,40,Consultant,03:05.6,8,High School,1,6050,39,26,22,0,100,15,23,2,2.59,FALSE,D07,Level 1
85878,Marketing,Male,45,Developer,03:05.6,4,PhD,2,6000,33,30,20,8,50,5,58,1,1.33,FALSE,D07,Level 1
85879,Legal,Female,36,Engineer,03:05.6,1,Bachelor,5,9000,55,11,8,11,100,4,30,1,4.95,FALSE,#N/A,Level 1
85880,Finance,Male,40,Analyst,03:05.6,3,Master,4,5600,56,38,3,1,75,5,2,2,4.01,FALSE,D02,Level 1
85881,Engineering,Female,48,Developer,03:05.6,7,Master,2,6000,51,40,24,12,25,13,34,1,1.22,FALSE,D04,Level 1
85882,Engineering,Female,46,Developer,03:05.6,5,Bachelor,4,7000,55,0,10,5,25,9,29,2,3.75,FALSE,D04,Level 1
85883,Legal,Female,25,Engineer,03:05.6,8,High School,5,9000,44,10,9,2,50,8,59,0,1.93,TRUE,#N/A,Level 1
